k,bin_mid_years,hazard_per_year_empirical,hazard_per_year_exact_erlang,rel_err,survival_left,events_in_bin,n_at_risk_left
5,74.5,0.02875649251451268,0.029046570498822675,0.00998665175710681,0.409125,2353,81825
5,75.5,0.028613851419367828,0.029413836749286677,0.027197585161624637,0.39736,2274,79472
5,76.5,0.029728749449467604,0.02977570393557444,0.001576939581627772,0.38599,2295,77198
5,77.5,0.02951817684204905,0.030132247844190142,0.020379196577579386,0.374515,2211,74903
5,78.5,0.029494304737797832,0.03048354529412716,0.032451624205269584,0.36346,2144,72692
5,79.5,0.030178034813176845,0.030829673886512265,0.021136748826282813,0.35274,2129,70548
5,80.5,0.030123211388649353,0.0311707117785945,0.03360527656171415,0.342095,2061,68419
5,81.5,0.03136019771542241,0.03150673748004519,0.004651061212402391,0.33179,2081,66358
5,82.5,0.03077306034818053,0.031837829669694895,0.03344352716755293,0.321385,1978,64277
5,83.5,0.03160564375030097,0.032164067030974894,0.017361712377235963,0.311495,1969,62299
5,84.5,0.03119509365158296,0.03248552810446778,0.03972336385405244,0.30165,1882,60330
5,85.5,0.0314467560908842,0.032802291156099596,0.04132440196828542,0.29224,1838,58448
5,86.5,0.03285638579756227,0.033114434059618,0.0077926218395022095,0.28305,1860,56610
5,87.5,0.032,0.03342203419211598,0.042547804958305804,0.27375,1752,54750
5,88.5,0.034039020340390205,0.033725168341454795,0.00930616552474329,0.26499,1804,52998
5,89.5,0.03224987303199594,0.03402391262453767,0.05214096368394479,0.25597,1651,51194
5,90.5,0.03546414226025876,0.03431834241546762,0.033387388904736824,0.247715,1757,49543
5,91.5,0.03279203113882727,0.03460853228270585,0.052487089860967624,0.23893,1567,47786
5,92.5,0.034011986412514336,0.03489455593441706,0.02529247036590684,0.231095,1572,46219
5,93.5,0.03511994086948731,0.03517648617125724,0.0016074744218235724,0.223235,1568,44647
5,94.5,0.03560899742333852,0.035454394845921125,0.004360604040465853,0.215395,1534,43079
5,95.5,0.03555181128896377,0.035728352828823015,0.004941216873474843,0.207725,1477,41545
5,96.5,0.03816012778276929,0.03599842997933907,0.060049780078489726,0.20034,1529,40068
5,97.5,0.03552245777005112,0.03626469512208492,0.020467216104673135,0.192695,1369,38539
5,98.5,0.03656174334140436,0.03652721602774953,0.0009452489789693688,0.18585,1359,37170
5,99.5,0.03691603138700399,0.036786059398044954,0.0035331859700619838,0.179055,1322,35811
5,100.5,0.036417408449070716,0.03704129085437096,0.016842890485460074,0.172445,1256,34489
5,101.5,0.03592814371257485,0.03729297492982609,0.036597542025527174,0.166165,1194,33233
5,102.5,0.03589375448671931,0.03754117506423062,0.043883031756269536,0.160195,1150,32039
5,103.5,0.03748907378031014,0.037785953601852905,0.007856883133636363,0.154445,1158,30889
5,104.5,0.037200228717500256,0.038027371791561695,0.021751255348259006,0.148655,1106,29731
5,105.5,0.03818340611353712,0.03826548978914489,0.0021451097597358654,0.143125,1093,28625
5,106.5,0.037810547726282145,0.03850036666156533,0.017917204304753485,0.13766,1041,27532
5,107.5,0.037031444641576386,0.03873206039293804,0.043907185264838805,0.132455,981,26491
5,108.5,0.03833790670325363,0.0389606278920369,0.01598334581539304,0.12755,978,25510
5,109.5,0.039010272297407465,0.03918612500115152,0.004487626774499537,0.12266,957,24532
5,110.5,0.0368610816542948,0.03940860650613703,0.06464387040545326,0.117875,869,23575
5,111.5,0.04056196600017616,0.039628126147506375,0.02356507721797868,0.11353,921,22706
5,112.5,0.03966031673169612,0.03984473663243561,0.00462846328840736,0.108925,864,21785
5,113.5,0.03929066488217581,0.040058489647557836,0.019167591492777095,0.104605,822,20921
5,114.5,0.03990248271058262,0.04026943587243827,0.009112448533375284,0.100495,802,20099
6,13.5,0.00023506816976923307,0.00017094644515536122,0.3750983213227752,0.99971,47,199942
6,14.5,0.0002451286925635959,0.00022788556953584575,0.07566570828890436,0.999475,49,199895
6,15.5,0.00028021576613992776,0.0002966525914664593,0.05540765797891223,0.99923,56,199846
6,16.5,0.0004054256969818309,0.00037822900615081483,0.07190535466275608,0.99895,81,199790
6,17.5,0.00037053913444061107,0.0004734882199912433,0.21742692046812945,0.998545,74,199709
6,18.5,0.0005159415934079696,0.0005831843785637664,0.11530278866762271,0.998175,103,199635
6,19.5,0.000781829480985506,0.0007079449586286483,0.10436478352777388,0.99766,156,199532
6,20.5,0.0009780515207447236,0.0008482668292114959,0.1529998428134561,0.99688,195,199376
6,21.5,0.0010342351931158093,0.0010045154254169901,0.029586173538830394,0.995905,206,199181
6,22.5,0.0011609498680738787,0.0011769266413385801,0.013574994994191137,0.994875,231,198975
6,23.5,0.0014138791611319084,0.0013656110314349045,0.03534544506885437,0.99372,281,198744
6,24.5,0.0015871976136609847,0.00157055990947707,0.010593485854006227,0.992315,315,198463
6,25.5,0.0017209358661202736,0.0017916529472606034,0.039470301013628,0.99074,341,198148
6,26.5,0.002027228561173265,0.002028666898600052,0.0007090062088457751,0.989035,401,197807
6,27.5,0.0022491717576973345,0.002281285104848286,0.014076867061772691,0.98703,444,197406
6,28.5,0.002685797260385252,0.0025491074737914667,0.053622606343261464,0.98481,529,196962
6,29.5,0.0027744829025672874,0.002831660662092257,0.020192306334729446,0.982165,545,196433
6,30.5,0.0030425549293473823,0.003128408230667,0.02744312602109253,0.97944,596,195888
6,31.5,0.0034256395551277062,0.003438760581013518,0.003815626466773261,0.97646,669,195292
6,32.5,0.003951228785909168,0.003762084517411401,0.05027645381765974,0.973115,769,194623
6,33.5,0.004178402302763936,0.004097712314256767,0.0196914722945366,0.96927,810,193854
6,34.5,0.0042788172644578435,0.004444950199000677,0.037375657117639585,0.96522,826,193044
6,35.5,0.004624957079982103,0.004803086188898902,0.03708638610910184,0.96109,889,192218
6,36.5,0.005242279006318958,0.005171397243911036,0.013706501176520688,0.956645,1003,191329
6,37.5,0.005480071036011895,0.005549155718622829,0.012449584425805007,0.95163,1043,190326
6,38.5,0.005975180021449364,0.005935635113143321,0.006662287615773164,0.946415,1131,189283
6,39.5,0.006117394447042817,0.0063301151367666135,0.03360455301804404,0.94076,1151,188152
6,40.5,0.006705846492799504,0.006731886109070267,0.0038681011307779376,0.935005,1254,187001
6,41.5,0.007311019828045675,0.007140252731355755,0.023916113772837727,0.928735,1358,185747
6,42.5,0.007766189957101563,0.007554537267256527,0.028016631907078895,0.921945,1432,184389
6,43.5,0.008127592822357166,0.007974082175264163,0.01925119953857483,0.914785,1487,182957
6,44.5,0.008497272276409324,0.008398252238176184,0.011790553013283205,0.90735,1542,181470
6,45.5,0.008925792539237917,0.00882643623533547,0.011256672710633414,0.89964,1606,179928
6,46.5,0.009123944325433765,0.009258048203288146,0.014485113374842014,0.89161,1627,178322
6,47.5,0.009355103426808908,0.009692528329365768,0.03481288793704662,0.883475,1653,176695
6,48.5,0.010654585756561282,0.010129343520915683,0.05185353172799865,0.87521,1865,175042
6,49.5,0.010474832108189887,0.010567987690637772,0.008814883701124225,0.865885,1814,173177
6,50.5,0.011204285639257015,0.011007981795890034,0.017832864098691822,0.856815,1920,171363
6,51.5,0.011065668100777252,0.011448873667029237,0.033471027578507645,0.847215,1875,169443
6,52.5,0.011702711734937457,0.01189023765695503,0.01577141916149017,0.83784,1961,167568
6,53.5,0.012197552035843896,0.012331674141115516,0.010876228461506147,0.828035,2020,165607
6,54.5,0.012213684461479213,0.01277280889436686,0.04377458689875454,0.817935,1998,163587
6,55.5,0.013416754853362543,0.01321329236831426,0.015398318555047615,0.807945,2168,161589
6,56.5,0.013574121351641252,0.013652798890126529,0.005762740601282472,0.797105,2164,159421
6,57.5,0.01349383493262621,0.014091025801338348,0.04238093642944131,0.786285,2122,157257
6,58.5,0.014658200921777807,0.014527692552851176,0.008983420350605982,0.775675,2274,155135
6,59.5,0.01458841692779715,0.014962539770215078,0.025003966449778085,0.764305,2230,152861
6,60.5,0.015282378793209896,0.01539532830133331,0.007336609256564684,0.753155,2302,150631
6,61.5,0.014933020515206062,0.015825838256966554,0.056415194396889065,0.741645,2215,148329
6,62.5,0.016425530749962357,0.01625386805282637,0.010561344326044105,0.73057,2400,146114
6,63.5,0.016922498851886385,0.016679233460623652,0.014584926329920053,0.71857,2432,143714
6,64.5,0.016668790079415637,0.017101766674174925,0.02531765302429946,0.70641,2355,141282
6,65.5,0.017289655718470853,0.017521315395549193,0.01322159163559071,0.694635,2402,138927
6,66.5,0.018062625892693647,0.017937741945255496,0.006962077379599225,0.682625,2466,136525
6,67.5,0.01765640501570204,0.01835092239961297,0.03784645636807756,0.670295,2367,134059
6,68.5,0.01885460012757039,0.018760745757697348,0.005002699310848837,0.65846,2483,131692
6,69.5,0.019286582204026036,0.019167113139615125,0.006233023384413021,0.646045,2492,129209
6,70.5,0.019784243629505118,0.0195699370173039,0.010950807455932333,0.633585,2507,126717
6,71.5,0.019933982771113436,0.01996914047858571,0.0017606019402775356,0.62105,2476,124210
6,72.5,0.02047907733254473,0.02036465652480523,0.00561859747549045,0.60867,2493,121734
6,73.5,0.019926032153370066,0.020756427402047157,0.04000665589470327,0.596205,2376,119241
6,74.5,0.020972917468874343,0.021144403965656144,0.008110254470182232,0.584325,2451,116865
6,75.5,0.020618106175817646,0.021528545077549387,0.04228984812732069,0.57207,2359,114414
6,76.5,0.022212306456650753,0.02190881703563469,0.013852387398298926,0.560275,2489,112055
6,77.5,0.0222788091196174,0.02228519303449525,0.00028646441913101646,0.54783,2441,109566
6,78.5,0.022935822637106185,0.022657652656392697,0.012277087345806943,0.535625,2457,107125
6,79.5,0.02263346963732946,0.023026181391551815,0.01705501001422837,0.52334,2369,104668
6,80.5,0.02343131408909178,0.023390770186630452,0.001733329092536775,0.511495,2397,102299
6,81.5,0.023783307641488657,0.023751415020231988,0.0013427672090064067,0.49951,2376,99902
6,82.5,0.024085884789697105,0.024108116504299976,0.0009221672128100785,0.48763,2349,97526
6,83.5,0.024795906574067265,0.0244608795102162,0.013696443895696365,0.475885,2360,95177
6,84.5,0.024887682213387635,0.024809712818430654,0.0031426963918364673,0.464085,2310,92817
6,85.5,0.025533936601588827,0.025154628790459828,0.015079046257794762,0.452535,2311,90507
6,86.5,0.024933103542110754,0.025495643062108966,0.022064143219601515,0.44098,2199,88196
6,87.5,0.025384606439759528,0.02583277425680141,0.017348807084623715,0.429985,2183,85997
6,88.5,0.025341828334168516,0.02616604371792402,0.03149942699174298,0.41907,2124,83814
6,89.5,0.026588321704002937,0.0264954752591371,0.0035042377597592693,0.40845,2172,81690
6,90.5,0.02613244799919515,0.026821094931629545,0.02567557119460802,0.39759,2078,79518
6,91.5,0.02693698347107438,0.027142930807341672,0.007587512849260487,0.3872,2086,77440
6,92.5,0.02662101547363113,0.027461012777218106,0.030588722652059145,0.37677,2006,75354
6,93.5,0.02673556197851339,0.027775372363591722,0.03743641566589141,0.36674,1961,73348
6,94.5,0.02727387339431549,0.028086042545846013,0.02891718013332725,0.356935,1947,71387
6,95.5,0.02824020737327189,0.02839305759853666,0.005383366153303944,0.3472,1961,69440
6,96.5,0.028334741178737088,0.028696452941202752,0.012604755131471792,0.337395,1912,67479
6,97.5,0.02874921835679534,0.028996264999129637,0.008519947046342454,0.327835,1885,65567
6,98.5,0.029443170754687352,0.029292531074370503,0.005142596928015251,0.31841,1875,63682
6,99.5,0.02875078874561134,0.029585289226366367,0.028206602084231862,0.309035,1777,61807
6,100.5,0.030118274196235216,0.02987457816154662,0.008157304627727707,0.30015,1808,60030
6,101.5,0.03048675758304421,0.030160437131320703,0.010819486809912094,0.29111,1775,58222
6,102.5,0.030134462416071713,0.030442905837910653,0.010131865318022144,0.282235,1701,56447
6,103.5,0.029883461805428706,0.030722024347504144,0.02729515908815958,0.27373,1636,54746
6,104.5,0.029090566748258332,0.030997833010240044,0.06152901918503955,0.26555,1545,53110
6,105.5,0.030156113642974887,0.0312703723865637,0.035633050026215606,0.257825,1555,51565
6,106.5,0.03045390921815637,0.03153968317952548,0.03442564578689098,0.25005,1523,50010
6,107.5,0.031348608905479816,0.03180580617261216,0.014374647969968265,0.242435,1520,48487
6,108.5,0.03129857133732195,0.03206878217273715,0.024017464438359004,0.234835,1470,46967
6,109.5,0.03039760863353628,0.03232865195802782,0.05973163765066992,0.227485,1383,45497
6,110.5,0.03311873781565943,0.03258545623008144,0.01636563201118205,0.22057,1461,44114
6,111.5,0.03233066841722739,0.0328392355703751,0.015486570996996633,0.213265,1379,42653
6,112.5,0.03292629742695159,0.033090030400538824,0.004948105867698607,0.20637,1359,41274
6,113.5,0.03269447576099211,0.03333788094621766,0.01929952255404365,0.199575,1305,39915
6,114.5,0.03491323491323491,0.033582827204268466,0.03961571492698353,0.19305,1348,38610
6,115.5,0.03534431860877033,0.033824908913052835,0.04491984589295274,0.18631,1317,37262
6,116.5,0.0325497287522604,0.03406416552560322,0.04445835528260759,0.179725,1170,35945
6,117.5,0.03378864126527678,0.03430063618545286,0.014926688747342145,0.173875,1175,34775
6,118.5,0.033303571428571425,0.03453435970493857,0.03563952790446957,0.168,1119,33600
6,119.5,0.033742803485114374,0.034765374545790526,0.029413491844573463,0.162405,1096,32481
6,120.5,0.03514417715469173,0.034993718801845104,0.004299581696321252,0.156925,1103,31385
6,121.5,0.03365035334522158,0.03521943018371918,0.04455145441912727,0.15141,1019,30282
6,122.5,0.036291562724259305,0.03544254600530014,0.02395473279013874,0.146315,1062,29263
6,123.5,0.035211517322080776,0.03566310317191514,0.012662550638330118,0.141005,993,28201
6,124.5,0.035945310202881504,0.03588113817005264,0.0017884614619729526,0.13604,978,27208
6,125.5,0.03492184521540221,0.03609668705851426,0.03254708226291183,0.13115,916,26230
6,126.5,0.03547444102077901,0.03630978546088956,0.02300604174624836,0.12657,898,25314
6,127.5,0.035263761467889905,0.0365204685592496,0.03441103416624717,0.12208,861,24416
6,128.5,0.03561876459350456,0.036728771088961526,0.03022171617907917,0.117775,839,23555
6,129.5,0.03587779538651171,0.03693472733453852,0.028616210929448292,0.11358,815,22716
6,130.5,0.03693895255924387,0.0371383711264378,0.005369609951793762,0.109505,809,21901
6,131.5,0.034562867437891144,0.0373397358387332,0.07436764986327404,0.10546,729,21092
6,132.5,0.03850120316259883,0.03753885438758763,0.02563607203019494,0.101815,784,20363
7,20.5,0.00018510828834868398,0.00020229086150854312,0.08493993763101104,0.999415,37,199883
7,21.5,0.00023518108943886793,0.00025106225055483234,0.0632558701312842,0.99923,47,199846
7,22.5,0.00029029174320191795,0.0003075857214884456,0.05622490602892734,0.998995,58,199799
7,23.5,0.00042555108865981444,0.0003724131195498615,0.1426855454882503,0.998705,85,199741
7,24.5,0.0004307408743038025,0.0004460577523973536,0.03433832953520023,0.99828,86,199656
7,25.5,0.00043593726512000804,0.0005289887537065333,0.17590447421524452,0.99785,87,199570
7,26.5,0.0006466716462054411,0.0006216264437789493,0.04028979570791539,0.997415,129,199483
7,27.5,0.0008076085756995095,0.0007243386986698491,0.1149598622613624,0.99677,161,199354
7,28.5,0.0008584639018439403,0.0008374383137793132,0.02510702904162548,0.995965,171,199193
7,29.5,0.0010300368803448864,0.0009611813260651475,0.07163638370047981,0.99511,205,199022
7,30.5,0.0009707419385666216,0.0010957662410973632,0.11409760388815694,0.994085,193,198817
7,31.5,0.0011982439181569195,0.0012413340970286383,0.034712797283876363,0.99312,238,198624
7,32.5,0.0014668373776375349,0.0013979692870443733,0.0492629496451703,0.99193,291,198386
7,33.5,0.0016355788889169337,0.0015657010547391775,0.04463038072705192,0.990475,324,198095
7,34.5,0.0018607379241648168,0.0017445055728372192,0.06662767556457862,0.988855,368,197771
7,35.5,0.0020060485402957403,0.0019343085143818496,0.03708820251810593,0.987015,396,197403
7,36.5,0.001994852974767394,0.0021349880265868963,0.06563739471810036,0.985035,393,197007
7,37.5,0.002248059649872339,0.0023463780205790707,0.041902187049326134,0.98307,442,196614
7,38.5,0.0028495401994168383,0.002568271694884927,0.10951664697006046,0.98086,559,196172
7,39.5,0.0029548138416158436,0.0028004252163547094,0.0551304224656642,0.978065,578,195613
7,40.5,0.003204553028943523,0.003042561488928364,0.05324182949289054,0.975175,625,195035
7,41.5,0.0033331618743891777,0.0032943739479214516,0.011773990166537983,0.97205,648,194410
7,42.5,0.0035249429712740374,0.003555530325066849,0.00860275430001759,0.96881,683,193762
7,43.5,0.004019080272841686,0.0038256763371553692,0.05055418144184278,0.965395,776,193079
7,44.5,0.004326505566735828,0.004104439258578663,0.05410393336751792,0.961515,832,192303
7,45.5,0.003937933159590747,0.004391431345232269,0.10326887750024384,0.957355,754,191471
7,46.5,0.0047033038481100265,0.004686253083966497,0.0036384642139508823,0.953585,897,190717
7,47.5,0.005131176904435781,0.004988496247987493,0.02860193720820172,0.9491,974,189820
7,48.5,0.005237071476229309,0.005297746744254888,0.01145303295054218,0.94423,989,188846
7,49.5,0.00561065065448719,0.00561358724396346,0.000523121731015757,0.939285,1054,187857
7,50.5,0.006038446920017345,0.0059355995916219526,0.017327201204838723,0.934015,1128,186803
7,51.5,0.006263632691530901,0.006263366992064559,4.242118762614576e-05,0.928375,1163,185675
7,52.5,0.006454864724245578,0.006596475977966332,0.02146771309313742,0.92256,1191,184512
7,53.5,0.006665902978927673,0.0069345181631198585,0.038735955097900406,0.916605,1222,183321
7,54.5,0.007402566735676747,0.0072770917889032165,0.017242457620895543,0.910495,1348,182099
7,55.5,0.0072641368512484025,0.007623803073075691,0.04717674609113258,0.903755,1313,180751
7,56.5,0.008002764185958381,0.007974267371325184,0.003573596583388878,0.89719,1436,179438
7,57.5,0.008533611981887844,0.008328110162904774,0.02467568451464766,0.89001,1519,178002
7,58.5,0.008607061303354997,0.008684967872290651,0.008970277159483248,0.882415,1519,176483
7,59.5,0.009041860039779612,0.009044488539103984,0.0002906189015560952,0.87482,1582,174964
7,60.5,0.008870586335375068,0.009406332348621423,0.056955888160264034,0.86691,1538,173382
7,61.5,0.009648285654430763,0.00977017203508163,0.012475356648092866,0.85922,1658,171844
7,62.5,0.009883304149577521,0.01013569316972149,0.024901012285763944,0.85093,1682,170186
7,63.5,0.010415183022361487,0.010502594345077144,0.008322831468457997,0.84252,1755,168504
7,64.5,0.010404859999160415,0.010870587266588736,0.04284288015052843,0.833745,1735,166749
7,65.5,0.010835444265335063,0.011239396761979768,0.03594076312095161,0.82507,1788,165014
7,66.5,0.011805717226422261,0.011608760718268038,0.016966195870010855,0.81613,1927,163226
7,67.5,0.011785565936552613,0.011978429955617001,0.016100943093460184,0.806495,1901,161299
7,68.5,0.012239802255988155,0.012348168046574057,0.008775859720824503,0.79699,1951,159398
7,69.5,0.013198092056374526,0.012717751088580862,0.03776933236450563,0.787235,2078,157447
7,70.5,0.012821090436316124,0.013086967436983492,0.020316165830443315,0.776845,1992,155369
7,71.5,0.012974565938830463,0.01345561740513237,0.035750976846177215,0.766885,1990,153377
7,72.5,0.013832099189494474,0.013823512937547232,0.000621133859825196,0.756935,2094,151387
7,73.5,0.014441400467536992,0.014190477261532716,0.0176825064710455,0.746465,2156,149293
7,74.5,0.014591842976273812,0.014556344522076853,0.002438692911061635,0.735685,2147,147137
7,75.5,0.01505621077315677,0.014920959404339226,0.009064522270478843,0.72495,2183,144990
7,76.5,0.014992262284061706,0.01528417674754896,0.019099129008310328,0.714035,2141,142807
7,77.5,0.015774956279413648,0.015645861153680628,0.008251071926625867,0.70333,2219,140666
7,78.5,0.016157807680917607,0.01600588659385566,0.009491575875607335,0.692235,2237,138447
7,79.5,0.015821158505249247,0.016364136015037216,0.03318094577611796,0.68105,2155,136210
7,80.5,0.016694640259594943,0.016720500949233323,0.0015466456248469027,0.670275,2238,134055
7,81.5,0.016993255801603737,0.017074881127105944,0.004780433017049163,0.659085,2240,131817
7,82.5,0.017449084328237264,0.0174271840975961,0.001256670642745153,0.647885,2261,129577
7,83.5,0.016305884570674542,0.01777732485491564,0.08277062472840094,0.63658,2076,127316
7,84.5,0.01848450974129671,0.0181252254740211,0.01982233367472174,0.6262,2315,125240
7,85.5,0.01836892414073622,0.018470814755484077,0.005516303211129616,0.614625,2258,122925
7,86.5,0.01885353907862133,0.018814027880477455,0.002100092462649876,0.603335,2275,120667
7,87.5,0.018742820460841948,0.019154806076444746,0.02150821125301965,0.59196,2219,118392
7,88.5,0.018825372504798876,0.01949309629386696,0.03425437288165283,0.580865,2187,116173
7,89.5,0.01985331531942519,0.019828850894419887,0.001233779261116348,0.56993,2263,113986
7,90.5,0.019870572755833624,0.020162027350703413,0.014455619457317152,0.558615,2220,111723
7,91.5,0.020465192734445633,0.020492587957628764,0.0013368357007799397,0.547515,2241,109503
7,92.5,0.020501202662639145,0.020820499555468924,0.015335697973006093,0.53631,2199,107262
7,93.5,0.021577529672672586,0.021145733264504432,0.020420025296213024,0.525315,2267,105063
7,94.5,0.02072065060897311,0.021468264231140243,0.03482412989321696,0.51398,2130,102796
7,95.5,0.021844515526592893,0.021788071385317187,0.002590598326832311,0.50333,2199,100666
7,96.5,0.021245696527770724,0.02210513720900044,0.03887968091325759,0.492335,2092,98467
7,97.5,0.023055771725032426,0.022419447515493435,0.028382689140722384,0.481875,2222,96375
7,98.5,0.02221915393030493,0.022730991239298063,0.022517157461582827,0.470765,2092,94153
7,99.5,0.022908723563724052,0.023039760236219838,0.0056874147626670415,0.460305,2109,92061
7,100.5,0.022767698327997153,0.023345749093400203,0.02476042910811818,0.44976,2048,89952
7,101.5,0.02324126319621405,0.023648954948946668,0.01723931368691521,0.43952,2043,87904
7,102.5,0.023724391749455516,0.023949377320822342,0.009394213818294821,0.429305,2037,85861
7,103.5,0.02343004390150792,0.02424701794465014,0.03369379463516561,0.41912,1964,83824
7,104.5,0.023882237967261178,0.024541880620090138,0.02687824389011867,0.4093,1955,81860
7,105.5,0.023965959576997684,0.024833971065439327,0.034952585156613473,0.399525,1915,79905
7,106.5,0.02525964867290678,0.025123296780116624,0.00542730892301009,0.38995,1970,77990
7,107.5,0.02440147329650092,0.025409866914691246,0.03968512001955041,0.3801,1855,76020
7,108.5,0.025699453920312816,0.02569369214812309,0.0002242485103545623,0.370825,1906,74165
7,109.5,0.02615591137436167,0.02597478457188635,0.006973178236533308,0.361295,1890,72259
7,110.5,0.024996802569313192,0.026253157580663565,0.04785538682309686,0.351845,1759,70369
7,111.5,0.025477335665354903,0.026528825769292705,0.03963575746179118,0.34305,1748,68610
7,112.5,0.02659208519039215,0.02680180483567416,0.007824832938223048,0.33431,1778,66862
7,113.5,0.026903693688156843,0.02707211148934015,0.006221081102211904,0.32542,1751,65084
7,114.5,0.02628961205058974,0.02733976336540979,0.03841113402425044,0.316665,1665,63333
7,115.5,0.02742102873451385,0.027604778943656455,0.006656463705710328,0.30834,1691,61668
7,116.5,0.027627257115227503,0.027867177472428156,0.008609424382430902,0.299885,1657,59977
7,117.5,0.026748971193415638,0.02812697889716706,0.04899238232408297,0.2916,1560,58320
7,118.5,0.028840732910500353,0.02838420379329379,0.016083914860927917,0.2838,1637,56760
7,119.5,0.028427335232117264,0.02863887330321899,0.00738639641518122,0.275615,1567,55123
7,120.5,0.027578609306146838,0.028891009077268284,0.04542588898890538,0.26778,1477,53556
7,121.5,0.030703354519095987,0.029140633218306275,0.053626882061300014,0.260395,1599,52079
7,122.5,0.029635499207606972,0.029387768229859914,0.008429730893799123,0.2524,1496,50480
7,123.5,0.029846480483423157,0.02963243696754949,0.007223284271491627,0.24492,1462,48984
7,124.5,0.030280712091241953,0.029874662593645598,0.013591768486875653,0.23761,1439,47522
7,125.5,0.028969468133585054,0.030114468534578068,0.03802160412289195,0.230415,1335,46083
7,126.5,0.029208009296504873,0.030351878441228622,0.037686930874432104,0.22374,1307,44748
7,127.5,0.02960337008816556,0.03058691615185722,0.032155777287536096,0.217205,1286,43441
7,128.5,0.03178745107341952,0.030819605657504502,0.03140356261110536,0.210775,1340,42155
7,129.5,0.03082200171505574,0.03104997106973573,0.0073420150430411335,0.204075,1258,40815
7,130.5,0.03119549005232955,0.03127803659058746,0.002639121481261841,0.197785,1234,39557
7,131.5,0.030660438900921117,0.031503826484592615,0.02677095698466877,0.191615,1175,38323
7,132.5,0.030688058576504793,0.031727365052760935,0.03275741538976939,0.18574,1140,37148
7,133.5,0.03202066207509442,0.03194867660840238,0.002253159577605504,0.18004,1153,36008
7,134.5,0.03161669774781237,0.03216778545468441,0.017131664461278416,0.174275,1102,34855
7,135.5,0.03267857671910645,0.03238471586382052,0.009074060014039743,0.168765,1103,33753
7,136.5,0.033047473200612555,0.03259949205779458,0.013741966961441043,0.16325,1079,32650
7,137.5,0.032656551898894555,0.03281213819052804,0.004741729744342015,0.157855,1031,31571
7,138.5,0.031532416502946956,0.03302267833140301,0.04512843608566071,0.1527,963,30540
7,139.5,0.03587246847212361,0.03323113645006231,0.07948365010117937,0.147885,1061,29577
7,140.5,0.03236779351942769,0.03343753640240631,0.03199227568995293,0.14258,923,28516
7,141.5,0.03265320914724749,0.033641901917713206,0.029388729950049278,0.137965,901,27593
7,142.5,0.033493181477596286,0.033844256586819076,0.010373255158440056,0.13346,894,26692
7,143.5,0.03418869679820141,0.03404462385128461,0.004231885408578766,0.12899,882,25798
7,144.5,0.035840423824048805,0.034243026993495,0.046648820819995204,0.12458,893,24916
7,145.5,0.0350497439953378,0.03443948912762955,0.017719626021358858,0.120115,842,24023
7,146.5,0.033389413744014496,0.03463403319144971,0.03593631271747127,0.115905,774,23181
7,147.5,0.03431963225777659,0.03482668193885355,0.014559230246717344,0.112035,769,22407
7,148.5,0.0328588594139939,0.03501745793314566,0.06164349574640444,0.10819,711,21638
7,149.5,0.03559994265781048,0.03520638354098129,0.01117862947698332,0.104635,745,20927
7,150.5,0.033544742840154594,0.035393480926937344,0.052233858845336364,0.10091,677,20182
