cv,age,hazard_analytic,survival_analytic,hazard_mc,events_mc
0.6,63.0,0.009589524232112517,0.7879972154281767,0.00957259215719204,456
0.6,64.0,0.009700799663023759,0.7804330445595716,0.00953793980500212,450
0.6,65.0,0.009806831130985405,0.7728575153909896,0.009586989086240102,448
0.6,66.0,0.009907768772284026,0.7652763318010098,0.009744609135300982,451
0.6,67.0,0.01000376320625359,0.7576949128633399,0.009731404507865854,446
0.6,68.0,0.010094964844052031,0.7501183978121374,0.010267709595681393,466
0.6,69.0,0.01018152329188636,0.7425516518382298,0.00977314722055255,439
0.6,70.0,0.01026358683889324,0.7349992725743852,0.010184352517985612,453
0.6,71.0,0.010341302020693879,0.72746559714248,0.009562314034569697,421
0.6,72.0,0.010414813250418015,0.7199547096491341,0.010709535385038755,467
0.6,73.0,0.010484262509726236,0.7124704490289703,0.011126822596722223,480
0.6,74.0,0.010549789093049806,0.7050164171463127,0.010361236784734757,442
0.6,75.0,0.010611529398910352,0.6975959870767289,0.01087239737546486,459
0.6,76.0,0.010669616762778025,0.6902123114995538,0.01092006322141865,456
0.6,77.0,0.01072418132647767,0.6828683311412844,0.010072151469662486,416
0.6,78.0,0.010775349939656408,0.6755667832177868,0.010688255148461575,437
0.6,79.0,0.010823246089290344,0.6683102098303677,0.01058122574105664,428
0.6,80.0,0.010867989853628308,0.6611009662773208,0.010544464156317932,422
0.6,81.0,0.010909697877355507,0.6539412292482817,0.010732594257430743,425
0.6,82.0,0.010948483365106587,0.6468330048739962,0.010466125491397355,410
0.6,83.0,0.01098445609077349,0.6397781366086698,0.011247549272520896,436
0.6,84.0,0.01101772242033775,0.6327783129262158,0.011610310999791274,445
0.6,85.0,0.011048385346212098,0.625835074815342,0.011271546604017633,427
0.6,86.0,0.011076544531308257,0.6189498230616359,0.01209419051687313,453
0.6,87.0,0.011102296361253611,0.6121238253076412,0.011377455881955517,421
0.6,88.0,0.01112573400336584,0.6053582228843734,0.011781750587720737,431
0.6,89.0,0.011146947471160604,0.5986540374099166,0.010207186523194378,369
0.6,90.0,0.01116602369331629,0.592012177152608,0.011011122910960819,394
0.6,91.0,0.011183046586152188,0.5854334431579004,0.010568554312196225,374
0.6,92.0,0.011198097128795489,0.5789185351394885,0.010995601759296281,385
0.6,93.0,0.011211253440317493,0.5724680571363662,0.010598053654451472,367
0.6,94.0,0.011222590858213794,0.5660825229385735,0.013046523845659914,447
0.6,95.0,0.0112321820176862,0.5597623612852083,0.010823598994529055,366
0.6,96.0,0.011240096931258582,0.5535079208389995,0.012287362850907351,411
0.6,97.0,0.011246403068324178,0.5473194749423206,0.010624129789938859,351
0.6,98.0,0.011251165434280053,0.541197226159991,0.01101355278857038,360
0.6,99.0,0.01125444664895632,0.5351413106145918,0.011847681504624617,383
0.6,100.0,0.011256307024092018,0.5291518021203071,0.01152016028049086,368
0.6,101.0,0.011256804639650682,0.5232287161215384,0.009564225994426146,302
0.6,102.0,0.01125599541880299,0.5173720134426393,0.011671036643857517,365
0.6,103.0,0.01125393320143525,0.5115816038552786,0.01138826878902585,352
0.6,104.0,0.011250669816069396,0.5058573494699208,0.010504957947442484,321
0.6,105.0,0.011246255150104226,0.5001990679579602,0.0115756052387882,350
0.6,106.0,0.01124073721830732,0.4946065356109952,0.010205447366659974,305
0.6,107.0,0.0112341622295071,0.4890794902436398,0.01152766978803962,341
0.6,108.0,0.01122657465144767,0.4836176339462583,0.01012311901504788,296
0.6,109.0,0.011218017273784749,0.47822063569379064,0.011297678275290216,327
0.6,110.0,0.011208531269211808,0.47288813381680217,0.010378446378027047,297
0.6,111.0,0.011198156252715306,0.46761973834069126,0.010699152542372881,303
0.6,112.0,0.011186930338967177,0.46241503319887595,0.009601313488239283,269
0.6,113.0,0.011174890197870007,0.45727357832556953,0.01037912642352602,288
0.6,114.0,0.011162071108275719,0.4521949116336342,0.01034231609613984,284
0.6,115.0,0.011148507009904954,0.4471785508828107,0.011848690020606418,322
0.6,116.0,0.011134230553497746,0.4422239954434196,0.010836374469352797,291
0.6,117.0,0.01111927314922987,0.43733072796050027,0.010842148853668637,288
0.6,118.0,0.011103665013432731,0.4324982159231254,0.011531874405328258,303
0.6,119.0,0.011087435213655563,0.42772591314348773,0.011473894963807177,298
0.6,120.0,0.01107061171211237,0.4230132611501588,0.011451273662070577,294
0.9,1.0,6.063178548787477e-09,0.999999998976829,0.0,0
0.9,2.0,1.7802967265790972e-07,0.9999999391702973,0.0,0
0.9,3.0,1.2414553650453195e-06,0.9999993558689596,0.0,0
0.9,4.0,4.805357521742134e-06,0.9999966339432286,0.0,0
0.9,5.0,1.3461327842242249e-05,0.9999880579684147,1.6666666666666667e-05,1
0.9,6.0,3.068646589371397e-05,0.9999668622930008,0.0,0
0.9,7.0,6.055367406285893e-05,0.9999224756423368,5.0000833347222455e-05,3
0.9,8.0,0.0001072798206456496,0.9998401432805523,0.00011667444496299753,7
0.9,9.0,0.0001747074290997163,0.9997010477286585,0.00016669722782510128,10
0.9,10.0,0.0002658443454357995,0.9994829332312539,0.0002167425265509595,13
0.9,11.0,0.0003825473302106419,0.9991611298236011,0.00030017009638795317,18
0.9,12.0,0.0005253862888104872,0.9987098118569138,0.0005671582037766064,34
0.9,13.0,0.0006936869395292231,0.9981033070241885,0.0005841706445905799,35
0.9,14.0,0.0008857086632233467,0.9973172937685391,0.0006847141735833932,41
0.9,15.0,0.0010988956221788,0.9963297793834459,0.0010695544637187072,64
0.9,16.0,0.0013301477286604098,0.995121809935488,0.0012045370897045538,72
0.9,17.0,0.0015760743794138536,0.9936779088998382,0.0016749857626210177,100
0.9,18.0,0.0018332094288811792,0.9919862714292336,0.0014764605214590114,88
0.9,19.0,0.0020981785774933964,0.9900387571690122,0.001713882447827402,102
0.9,20.0,0.0023678191841949507,0.9878307296991161,0.002390089544199825,142
0.9,21.0,0.002639257666215205,0.9853607887256867,0.002362071874472752,140
0.9,22.0,0.002909951988417424,0.982630435251591,0.002841197361745307,168
0.9,23.0,0.0031777072207336615,0.9796437024477448,0.002917133068756148,172
0.9,24.0,0.0034406715440361744,0.9764067773116825,0.0027725803708113623,163
0.9,25.0,0.003697318976826854,0.9729276312676189,0.0035990243403210124,211
0.9,26.0,0.003946423838302491,0.9692156720101164,0.003954396055875103,231
0.9,27.0,0.00418703076337364,0.9652814242124799,0.004056028185958581,236
0.9,28.0,0.004418423041845141,0.9611362431421868,0.0039690072304957805,230
0.9,29.0,0.004640091201101553,0.9567920626031285,0.004764462308771808,275
0.9,30.0,0.004851703086055615,0.9522611767872776,0.004578371979667154,263
0.9,31.0,0.005053076190368994,0.9475560544000864,0.005229009636067925,299
0.9,32.0,0.005244152630880666,0.9426891826763413,0.005045532857494462,287
0.9,33.0,0.00542497690430926,0.9376729385022093,0.0044526901669758815,252
0.9,34.0,0.0055956763960269456,0.9325194837053175,0.005519762880925759,311
0.9,35.0,0.005756444503522131,0.9272406815901991,0.005122073101085094,287
0.9,36.0,0.005907526174818906,0.92184803192248,0.00574042515023769,320
0.9,37.0,0.006049205631218082,0.9163526217588339,0.006062246278755074,336
0.9,38.0,0.006181796034178315,0.9107650897494126,0.006208135925502369,342
0.9,39.0,0.006305630860532935,0.9050956017835677,0.006192120116170749,339
0.9,40.0,0.0064210567631904055,0.899353836093567,0.006046904866931334,329
0.9,41.0,0.006528427712233074,0.8935489761648335,0.006379555834982156,345
0.9,42.0,0.006628100231329477,0.8876897100196366,0.006085532437562809,327
0.9,43.0,0.0067204295648985645,0.8817842346406523,0.006946654932873968,371
0.9,44.0,0.006805766631416487,0.8758402644805127,0.0070706689795610525,375
0.9,45.0,0.006884455636985153,0.8698650431630354,0.006779210421374452,357
0.9,46.0,0.00695683224043281,0.8638653576223632,0.0068828387886203735,360
0.9,47.0,0.007023222176643845,0.8578475540487362,0.006641768057908517,345
0.9,48.0,0.007083940258499685,0.8518175551157855,0.007345103587278823,379
0.9,49.0,0.007139289689822563,0.8457808780555993,0.007048028114017961,361
0.9,50.0,0.0071895616321641,0.8397426532259618,0.006960419984663482,354
0.9,51.0,0.007235034977308315,0.83370764288079,0.0068904068904068905,348
0.9,52.0,0.007275976285114517,0.8276802599111506,0.007915146440177842,397
0.9,53.0,0.007312639852954285,0.8216645863718328,0.007094051446945338,353
0.9,54.0,0.007345267888638936,0.8156643916484199,0.006800655777521404,336
0.9,55.0,0.007374090763519951,0.8096831501531403,0.007805017219946608,383
0.9,56.0,0.007399327326489356,0.8037240584655853,0.007558330594807755,368
0.9,57.0,0.007421185263017398,0.7977900518573227,0.006995033112582781,338
0.9,58.0,0.007439861486230875,0.7918838201583451,0.007857113084073193,377
0.9,59.0,0.00745554254943828,0.7860078229387738,0.007373175086650562,351
0.9,60.0,0.00746840507151806,0.780164303991751,0.0072374825411605365,342
0.9,61.0,0.00747861616826345,0.7743553051135851,0.007609993178717599,357
0.9,62.0,0.007486333884171926,0.7685826791852637,0.008012028783159703,373
0.9,63.0,0.0074917076203265005,0.7628481025657773,0.007167294616950327,331
0.9,64.0,0.007494878554973728,0.7571530868126387,0.007458943098296656,342
0.9,65.0,0.007495980054194994,0.7514989897486934,0.007339207629260146,334
0.9,66.0,0.007495138070717787,0.745887025897084,0.007216380741560597,326
0.9,67.0,0.007492471529446006,0.7403182763081951,0.007982340743383352,358
0.9,68.0,0.007488092698723714,0.7347936978036885,0.007327324627452743,326
0.9,69.0,0.007482107546698113,0.7293141316635326,0.007675761349484886,339
0.9,70.0,0.0074746160824327,0.7238803117822339,0.007849221923059372,344
0.9,71.0,0.007465712681648633,0.7184928723204945,0.007474357205280346,325
0.9,72.0,0.007455486397152437,0.7131523548782509,0.007762356048844915,335
0.9,73.0,0.007444021254150606,0.7078592152145339,0.007939844005417775,340
0.9,74.0,0.007431396530760433,0.70261382953896,0.0072501294665976174,308
0.9,75.0,0.0074176870241092555,0.6974165003988831,0.007089676103760611,299
0.9,76.0,0.007402963302476783,0.6922674621853813,0.007474626865671642,313
0.9,77.0,0.007387291943977387,0.6871668862803292,0.0070978297483278,295
0.9,78.0,0.007370735762309834,0.6821148858658305,0.007390893449972132,305
0.9,79.0,0.007353354020119033,0.67711152041636,0.007226209657731556,296
0.9,80.0,0.007335202630522518,0.6721567998928999,0.008016524861063296,326
0.9,81.0,0.007316334347356419,0.6672506886574512,0.0075359444719881015,304
0.9,82.0,0.007296798944689225,0.6623931091253036,0.008142671595563993,326
0.9,83.0,0.0072766433861435826,0.6575839451714939,0.0066230168723243514,263
0.9,84.0,0.007255911984552652,0.6528230453069929,0.006869977438081477,271
0.9,85.0,0.007234646552462023,0.6481102256392826,0.007708801306922606,302
0.9,86.0,0.007212886543971018,0.643445272631084,0.006919792148994186,269
0.9,87.0,0.007190669188388222,0.6388279456702708,0.007615593834995467,294
0.9,88.0,0.007168029616156307,0.6342579794631286,0.007230299391819582,277
0.9,89.0,0.007145000977481599,0.6297350862624583,0.006546773939107115,249
0.9,90.0,0.007121614554083157,0.6252589579412634,0.007357416964403864,278
0.9,91.0,0.007097899864455942,0.6208292679221397,0.006825392593382568,256
0.9,92.0,0.007073884763023321,0.6164456729718186,0.007301817400875144,272
0.9,93.0,0.00704959553353425,0.6121078148697253,0.005976364963898429,221
0.9,94.0,0.0070250569770413515,0.6078153219588889,0.006937265357201154,255
0.9,95.0,0.007000292494778814,0.6035678105869386,0.007862367476645754,287
0.9,96.0,0.006975324166239861,0.5993648864445119,0.006295559973492379,228
0.9,97.0,0.006950172822738219,0.5952061458078375,0.006752250750250083,243
0.9,98.0,0.006924858116720862,0.5910911766918985,0.006966009232060428,249
0.9,99.0,0.006899398587083841,0.5870195599201136,0.006845841784989858,243
0.9,100.0,0.006873811720729346,0.582990870116101,0.0073468924630527895,259
0.9,101.0,0.00684811401058649,0.5790046766227515,0.007029776533119964,246
0.9,102.0,0.006822321010307016,0.5750605443534451,0.0064464141821112,224
0.9,103.0,0.006796447385832865,0.5711580345799854,0.006575136137179933,227
0.9,104.0,0.0067705069640223315,0.5672967056614687,0.006239612794121935,214
0.9,105.0,0.006744512778508493,0.563476113718091,0.005926708329665816,202
0.9,106.0,0.0067184771129552645,0.559695813253565,0.006847495646527552,232
0.9,107.0,0.0066924115418642875,0.555955357729634,0.006864988558352402,231
0.9,108.0,0.0066663269690784436,0.5522543000958974,0.006673050451852295,223
0.9,109.0,0.006640233664117434,0.548592193277989,0.006356378972736858,211
0.9,110.0,0.0066141412964736525,0.5449685906269122,0.006882124666504972,227
0.9,111.0,0.006588058967988238,0.541383046332166,0.006013981744359984,197
0.9,112.0,0.006561995243420397,0.537835115801148,0.006357493857493858,207
0.9,113.0,0.00653595817931511,0.5343243560070895,0.00791271288597657,256
0.9,114.0,0.006509955351269781,0.5308503258077084,0.006324578621054927,203
0.9,115.0,0.006483993879692113,0.5274125862365583,0.006835141405907067,218
0.9,116.0,0.006458080454137752,0.5240107007689652,0.006755903523172117,214
0.9,117.0,0.006432221356309747,0.52064423556428,0.006356874960269532,200
0.9,118.0,0.006406422481797282,0.5173127596860867,0.0061096538929051245,191
0.9,119.0,0.006380689360626294,0.5140158453018963,0.006855266969199575,213
0.9,120.0,0.006355027176690575,0.5107530678637481,0.007064618575409943,218
1.2,1.0,4.622479063214939e-08,0.9999999921415932,0.0,0
1.2,2.0,1.2903799210164444e-06,0.9999995525488059,0.0,0
1.2,3.0,8.550254457937212e-06,0.9999954612720707,0.0,0
1.2,4.0,3.130701720077119e-05,0.9999773244421377,3.3333333333333335e-05,2
1.2,5.0,8.214148474214311e-05,0.9999234843028466,1.666722224074136e-05,1
1.2,6.0,0.00017300091023867293,0.9997996659733681,6.667000016667501e-05,4
1.2,7.0,0.0003113890751080465,0.9995616656011657,0.0002666977814078309,16
1.2,8.0,0.0004990105009333303,0.9991607511216803,0.0003668072761225136,22
1.2,9.0,0.0007324061760220353,0.998549300530521,0.000683846217996831,41
1.2,10.0,0.0010043059847222784,0.997685412242876,0.0007677671328904763,46
1.2,11.0,0.0013054027734931348,0.9965359126440393,0.0011692389924500568,70
1.2,12.0,0.001625946443553199,0.9950776040768112,0.0013545603531890699,81
1.2,13.0,0.0019568109052358874,0.9932971445722115,0.0018420215349063082,110
1.2,14.0,0.002290078697071923,0.9911900793409252,0.0018286442867448455,109
1.2,15.0,0.002619271325964126,0.9887594491444394,0.0022689838313892903,135
1.2,16.0,0.002939350981850378,0.9860142740374418,0.002762663612014218,164
1.2,17.0,0.0032465941187972054,0.9829680972411068,0.003108160610821129,184
1.2,18.0,0.003538406769031388,0.9796376876118452,0.003405913750741337,201
1.2,19.0,0.0038131252111837217,0.9760419410401577,0.0036215866970449213,213
1.2,20.0,0.004069826472036083,0.9722009856285844,0.0036859439258715722,216
1.2,21.0,0.004308160508996819,0.968135476053755,0.003613941937141389,211
1.2,22.0,0.004528208224924857,0.9638660535055515,0.004022415512084436,234
1.2,23.0,0.00473036514934406,0.9594129448880048,0.0046427338626164995,269
1.2,24.0,0.004915248454895467,0.9547956757695335,0.004837786755908516,279
1.2,25.0,0.0050836241026055,0.9500328741108983,0.005296905492054642,304
1.2,26.0,0.005236350758264311,0.9451421450132172,0.004834641255605381,276
1.2,27.0,0.00537433734273219,0.940140000014743,0.003942828979793002,224
1.2,28.0,0.005498511462510079,0.9350418275148763,0.005619565985721354,318
1.2,29.0,0.005609796396076774,0.9298618935807507,0.0049582370712635505,279
1.2,30.0,0.005709094724964878,0.9246133646593496,0.005875944348198818,329
1.2,31.0,0.005797277067966728,0.9193083455919584,0.005461535697603392,304
1.2,32.0,0.0058751746924441415,0.9139579278485463,0.005798619892337151,321
1.2,33.0,0.005943575038530267,0.9085722441167835,0.005814270399912786,320
1.2,34.0,0.006003219404849469,0.9031605263435981,0.005281722316647477,289
1.2,35.0,0.006054802214874002,0.8977311650824364,0.006099801572719924,332
1.2,36.0,0.006098971418106936,0.8922917685861691,0.006118751848565513,331
1.2,37.0,0.006136329686367822,0.8868492205382732,0.006193620385008835,333
1.2,38.0,0.006167436148203551,0.8814097356611098,0.00574562060188651,307
1.2,39.0,0.006192808468610964,0.8759789127026137,0.005703529411764706,303
1.2,40.0,0.006212925130754731,0.8705617844999011,0.0058498352958994354,309
1.2,41.0,0.006228227814364408,0.8651628649648111,0.006436501437739227,338
1.2,42.0,0.006239123794528918,0.8597861929435466,0.005634882606612362,294
1.2,43.0,0.0062459883066815075,0.8544353729797398,0.005994487384591662,311
1.2,44.0,0.0062491668402584,0.8491136130644172,0.005894900135737832,304
1.2,45.0,0.006248977336055575,0.8438237594930198,0.006007880466586042,308
1.2,46.0,0.006245712271660931,0.8385683289731258,0.0063189293143372975,322
1.2,47.0,0.0062396406262488395,0.8333495381403623,0.006062880164309977,307
1.2,48.0,0.006231009721069476,0.8281693306464548,0.0061793399431739155,311
1.2,49.0,0.006220046935594575,0.8230294019846178,0.00595785517213803,298
1.2,50.0,0.006206961301834284,0.817931222215057,0.006114239742558327,304
1.2,51.0,0.006191944981086268,0.8128760567482145,0.006556580864497329,324
1.2,52.0,0.006175174628518075,0.8078649853365548,0.006070235476248676,298
1.2,53.0,0.006156812651673796,0.8028989194178371,0.005349018321924827,261
1.2,54.0,0.006137008369355667,0.7979786179442058,0.00574866585622154,279
1.2,55.0,0.006115899077450266,0.7931047018226955,0.005678285737969909,274
1.2,56.0,0.006093611028215807,0.7882776670839862,0.006210921217173823,298
1.2,57.0,0.006070260329375831,0.7834978968876076,0.005746403254897026,274
1.2,58.0,0.0060459537691109145,0.7787656724635181,0.006053830577117786,287
1.2,59.0,0.00602078957273665,0.7740811830821112,0.005220602279238556,246
1.2,60.0,0.0059948580965221146,0.7694445351371767,0.00544,255
1.2,61.0,0.005968242463754734,0.7648557604194265,0.005963105963105963,278
1.2,62.0,0.005941019147808638,0.7603148236515614,0.0062362435803374906,289
1.2,63.0,0.005913258506626795,0.7558216293499698,0.0056022408963585435,258
1.2,64.0,0.005885025272695916,0.7513760280722954,0.0055682934818211596,255
1.2,65.0,0.005856379002272744,0.7469778221052318,0.005094422485726833,232
1.2,66.0,0.00582737448731987,0.7426267706419174,0.005186721991701245,235
1.2,67.0,0.00579806213332554,0.7383225944941099,0.005968096199498591,269
1.2,68.0,0.005768488305917936,0.734064980380228,0.005021873047049371,225
1.2,69.0,0.005738695648938689,0.7298535848267729,0.005002355369119989,223
1.2,70.0,0.005708723376413501,0.7256880377172663,0.00570385066281901,253
1.2,71.0,0.005678607540648271,0.721567945519821,0.005759245402807065,254
1.2,72.0,0.0056483812784863295,0.717492894221673,0.005518939998631667,242
1.2,73.0,0.005618075037585742,0.7134624519965204,0.005733024514412824,250
1.2,74.0,0.005587716784413633,0.7094761716281369,0.0055585026639297,241
1.2,75.0,0.005557332195506213,0.7055335927117319,0.0051257073940068655,221
1.2,76.0,0.0055269448334081765,0.7016342436525075,0.005152115631192447,221
1.2,77.0,0.005496576308580379,0.6977776434792948,0.005061630032338192,216
1.2,78.0,0.005466246428454019,0.6939633034893345,0.004804748221772104,204
1.2,79.0,0.005435973334704213,0.6901907287391059,0.004946277275524211,209
1.2,80.0,0.005405773629724151,0.6864594193945861,0.004970864549887026,209
1.2,81.0,0.005375662493195018,0.682768871953216,0.005975714695477579,250
1.2,82.0,0.005345653789568652,0.67911858034881,0.004953590150531429,206
1.2,83.0,0.0053157601672096854,0.6755080369496101,0.004905751570807153,203
1.2,84.0,0.005285993149879792,0.671936733458736,0.0050270782232799864,207
1.2,85.0,0.005256363221186785,0.6684041617256339,0.004539907249206737,186
1.2,86.0,0.005226879902568951,0.6649098144762234,0.004609650843468027,188
1.2,87.0,0.0051975518253361145,0.6614531859688213,0.004975859690609912,202
1.2,88.0,0.005168386797244119,0.6580337725823435,0.00465415655790464,188
1.2,89.0,0.00513939186403921,0.6546510733426838,0.004476943739740337,180
1.2,90.0,0.005110573366372408,0.6513045903926684,0.004771898266127017,191
1.2,91.0,0.005081936992450003,0.647993829410503,0.005096021086983808,203
1.2,92.0,0.005053487826755157,0.6447182999812661,0.004541784416633024,180
1.2,93.0,0.005025230395149142,0.6414775159255095,0.004739937138801582,187
1.2,94.0,0.004997168706633631,0.6382709955888064,0.005144530752578633,202
1.2,95.0,0.004969306292033233,0.6350982620956374,0.004556741673706576,178
1.2,96.0,0.00494164623983605,0.6319588435707874,0.0040375466118040375,157
1.2,97.0,0.004914191229410052,0.6288522733311667,0.004751084486676307,184
1.2,98.0,0.0048869435617964465,0.6257780900506459,0.004436488169364882,171
1.2,99.0,0.004859905188263762,0.6227358379003508,0.0047950381778854925,184
1.2,100.0,0.004833077736792362,0.6197250666666532,0.004189688130089816,160
1.2,101.0,0.004806462536645386,0.6167453318488141,0.005048778563727681,192
1.2,102.0,0.004780060641169536,0.6137961947382045,0.0050743980759573966,192
1.2,103.0,0.004753872848957697,0.6108772224807522,0.004648691725328729,175
1.2,104.0,0.004727899723495422,0.6079879881242031,0.0037363223912463303,140
1.2,105.0,0.004702141611403064,0.605128070651586,0.004446825609429413,166
1.2,106.0,0.004676598659377333,0.6022970550022009,0.004520503713270907,168
1.2,107.0,0.004651270829927244,0.5994945320813487,0.0039734025300032436,147
1.2,108.0,0.004626157915992856,0.5967200987598373,0.004260631224727944,157
1.2,109.0,0.004601259554527673,0.593973357864319,0.0049057015153166905,180
1.2,110.0,0.004576575239120041,0.5912539181593501,0.004656003505696758,170
1.2,111.0,0.00455210433172246,0.5885613943220068,0.003824775741566232,139
1.2,112.0,0.004527846073553286,0.5858954069098421,0.004447145264204624,161
1.2,113.0,0.004503799595229644,0.5832555823228789,0.004439265301592586,160
1.2,114.0,0.004479963926186616,0.5806415527602593,0.0045426676327963884,163
1.2,115.0,0.004456338003433,0.5780529561722105,0.00456339763151264,163
1.2,116.0,0.004432920679691133,0.5754894362077453,0.0044155698053774325,157
1.2,117.0,0.00440971073096347,0.5729506421587296,0.0044916523065623324,159
1.2,118.0,0.004386706863566844,0.5704362289006456,0.0036606129398410897,129
1.2,119.0,0.004363907720671196,0.5679458568305368,0.0038164677736321952,134
1.2,120.0,0.004341311888377419,0.5654791918024861,0.004174171598479001,146
