lambda_s,cv,competing_mort,age,hazard_pop
0.02,0.0,False,8.5,7.415123495523601e-07
0.02,0.0,False,9.5,1.2738766326124035e-06
0.02,0.0,False,10.5,2.0698621664309094e-06
0.02,0.0,False,11.5,3.2134364923508434e-06
0.02,0.0,False,12.5,4.803039695581368e-06
0.02,0.0,False,13.5,6.952172649798463e-06
0.02,0.0,False,14.5,9.789878870188205e-06
0.02,0.0,False,15.5,1.3461126510235251e-05
0.02,0.0,False,16.5,1.812709675934111e-05
0.02,0.0,False,17.5,2.3965384630086636e-05
0.02,0.0,False,18.5,3.1170117865330744e-05
0.02,0.0,False,19.5,3.9951999446055495e-05
0.02,0.0,False,20.5,5.053827894063842e-05
0.02,0.0,False,21.5,6.317265770476108e-05
0.02,0.0,False,22.5,7.811513271816332e-05
0.02,0.0,False,23.5,9.56417836296481e-05
0.02,0.0,False,24.5,0.0001160445073748529
0.02,0.0,False,25.5,0.0001396307045320685
0.02,0.0,False,26.5,0.00016672292138953542
0.02,0.0,False,27.5,0.00019765845151291866
0.02,0.0,False,28.5,0.00023278890042383239
0.02,0.0,False,29.5,0.0002724797168290622
0.02,0.0,False,30.5,0.0003171096936753282
0.02,0.0,False,31.5,0.00036707044214578894
0.02,0.0,False,32.5,0.0004227658415617642
0.02,0.0,False,33.5,0.00048461146800619215
0.02,0.0,False,34.5,0.0005530340043438557
0.02,0.0,False,35.5,0.0006284706341772529
0.02,0.0,False,36.5,0.0007113684221459487
0.02,0.0,False,37.5,0.000802183682851113
0.02,0.0,False,38.5,0.0009013813405655884
0.02,0.0,False,39.5,0.0010094342817729965
0.02,0.0,False,40.5,0.0011268227024669778
0.02,0.0,False,41.5,0.0012540334520335106
0.02,0.0,False,42.5,0.001391559375435095
0.02,0.0,False,43.5,0.0015398986553154742
0.02,0.0,False,44.5,0.0016995541555471527
0.02,0.0,False,45.5,0.0018710327676512313
0.02,0.0,False,46.5,0.0020548447614299166
0.02,0.0,False,47.5,0.002251503141066166
0.02,0.0,False,48.5,0.0024615230078624973
0.02,0.0,False,49.5,0.0026854209307115282
0.02,0.0,False,50.5,0.002894622881707722
0.02,0.0,False,51.5,0.003083028642614825
0.02,0.0,False,52.5,0.003277515935260741
0.02,0.0,False,53.5,0.0034779608266263004
0.02,0.0,False,54.5,0.003684227197356472
0.02,0.0,False,55.5,0.0038961673029278346
0.02,0.0,False,56.5,0.004113622353189617
0.02,0.0,False,57.5,0.004336423107099192
0.02,0.0,False,58.5,0.00456439047962426
0.02,0.0,False,59.5,0.004797336157937478
0.02,0.0,False,60.5,0.005035063224183422
0.02,0.0,False,61.5,0.005277366782252235
0.02,0.0,False,62.5,0.005524034586147722
0.02,0.0,False,63.5,0.005774847667689818
0.02,0.0,False,64.5,0.006029580961441212
0.02,0.0,False,65.5,0.006288003924895406
0.02,0.0,False,66.5,0.006549881152107683
0.02,0.0,False,67.5,0.006814972979091179
0.02,0.0,False,68.5,0.007083036079437514
0.02,0.0,False,69.5,0.007353824048753845
0.02,0.0,False,70.5,0.007627087976637245
0.02,0.0,False,71.5,0.007902577005031058
0.02,0.0,False,72.5,0.00818003887192713
0.02,0.0,False,73.5,0.008459220439492744
0.02,0.0,False,74.5,0.00873986820581039
0.02,0.0,False,75.5,0.009021728799523572
0.02,0.0,False,76.5,0.009304549456781627
0.02,0.0,False,77.5,0.009588078479971352
0.02,0.0,False,78.5,0.00987206567781361
0.02,0.0,False,79.5,0.010156262786487694
0.02,0.0,False,80.5,0.010440423871527315
0.02,0.0,False,81.5,0.010724305710307034
0.02,0.0,False,82.5,0.011007668155009523
0.02,0.0,False,83.5,0.011290274476030067
0.02,0.0,False,84.5,0.011571891685837226
0.02,0.0,False,85.5,0.011852290843365807
0.02,0.0,False,86.5,0.012131247339072213
0.02,0.0,False,87.5,0.012408541160831708
0.02,0.0,False,88.5,0.01268395714090228
0.02,0.0,False,89.5,0.012957285184222265
0.02,0.0,False,90.5,0.013228320478346255
0.02,0.0,False,91.5,0.013496863685359024
0.02,0.0,False,92.5,0.013762721116138193
0.02,0.0,False,93.5,0.014025704887364467
0.02,0.0,False,94.5,0.014285633061703175
0.02,0.0,False,95.5,0.01454232977160298
0.02,0.0,False,96.5,0.014795625327176997
0.02,0.0,False,97.5,0.015045356308647713
0.02,0.0,False,98.5,0.01529136564385189
0.02,0.0,False,99.5,0.015533502671312576
0.02,0.0,False,100.5,0.015771623189395675
0.02,0.0,False,101.5,0.016005589492075097
0.02,0.0,False,102.5,0.0162352703918365
0.02,0.0,False,103.5,0.016460541230252944
0.02,0.0,False,104.5,0.016681283876767473
0.02,0.0,False,105.5,0.016897386716218227
0.02,0.0,False,106.5,0.017108744625639702
0.02,0.0,False,107.5,0.01731525894087192
0.02,0.0,False,108.5,0.017516837413504342
0.02,0.0,False,109.5,0.017713394158677048
0.02,0.0,False,110.5,0.017904849594254667
0.02,0.0,False,111.5,0.018091130371881727
0.02,0.0,False,112.5,0.01827216930041994
0.02,0.0,False,113.5,0.018447905262258313
0.02,0.0,False,114.5,0.01861828312297824
0.02,0.0,False,115.5,0.01878325363484436
0.02,0.0,False,116.5,0.01894277333458152
0.02,0.0,False,117.5,0.01909680443588662
0.02,0.0,False,118.5,0.01924531471711184
0.02,0.0,False,119.5,0.01938827740454418
0.02,0.0,False,120.5,0.019525671051692405
0.02,0.0,True,0.5,5.888288997095935e-13
0.02,0.0,True,1.5,1.4095515821542816e-10
0.02,0.0,True,2.5,1.7857074242174954e-09
0.02,0.0,True,3.5,9.460978714809699e-09
0.02,0.0,True,4.5,3.27449246462508e-08
0.02,0.0,True,5.5,8.797929080596998e-08
0.02,0.0,True,6.5,1.9981099186456212e-07
0.02,0.0,True,7.5,4.0257285983534445e-07
0.02,0.0,True,8.5,7.415123495523601e-07
0.02,0.0,True,9.5,1.2738766326124035e-06
0.02,0.0,True,10.5,2.0698621664309094e-06
0.02,0.0,True,11.5,3.2134364923508434e-06
0.02,0.0,True,12.5,4.803039695581368e-06
0.02,0.0,True,13.5,6.952172649798463e-06
0.02,0.0,True,14.5,9.789878870188205e-06
0.02,0.0,True,15.5,1.3461126510235251e-05
0.02,0.0,True,16.5,1.812709675934111e-05
0.02,0.0,True,17.5,2.3965384630086636e-05
0.02,0.0,True,18.5,3.1170117865330744e-05
0.02,0.0,True,19.5,3.9951999446055495e-05
0.02,0.0,True,20.5,5.053827894063842e-05
0.02,0.0,True,21.5,6.317265770476108e-05
0.02,0.0,True,22.5,7.811513271816332e-05
0.02,0.0,True,23.5,9.56417836296481e-05
0.02,0.0,True,24.5,0.00011604450737485288
0.02,0.0,True,25.5,0.0001396307045320685
0.02,0.0,True,26.5,0.00016672292138953542
0.02,0.0,True,27.5,0.00019765845151291866
0.02,0.0,True,28.5,0.00023278890042383239
0.02,0.0,True,29.5,0.0002724797168290622
0.02,0.0,True,30.5,0.0003171096936753282
0.02,0.0,True,31.5,0.00036707044214578894
0.02,0.0,True,32.5,0.0004227658415617642
0.02,0.0,True,33.5,0.00048461146800619215
0.02,0.0,True,34.5,0.0005530340043438557
0.02,0.0,True,35.5,0.0006284706341772529
0.02,0.0,True,36.5,0.0007113684221459487
0.02,0.0,True,37.5,0.000802183682851113
0.02,0.0,True,38.5,0.0009013813405655884
0.02,0.0,True,39.5,0.0010094342817729965
0.02,0.0,True,40.5,0.001126822702466978
0.02,0.0,True,41.5,0.0012540334520335106
0.02,0.0,True,42.5,0.001391559375435095
0.02,0.0,True,43.5,0.0015398986553154742
0.02,0.0,True,44.5,0.0016995541555471527
0.02,0.0,True,45.5,0.0018710327676512311
0.02,0.0,True,46.5,0.0020548447614299166
0.02,0.0,True,47.5,0.002251503141066166
0.02,0.0,True,48.5,0.0024615230078624973
0.02,0.0,True,49.5,0.002685420930711528
0.02,0.0,True,50.5,0.002894622881707722
0.02,0.0,True,51.5,0.003083028642614825
0.02,0.0,True,52.5,0.003277515935260741
0.02,0.0,True,53.5,0.0034779608266263004
0.02,0.0,True,54.5,0.003684227197356472
0.02,0.0,True,55.5,0.0038961673029278346
0.02,0.0,True,56.5,0.004113622353189617
0.02,0.0,True,57.5,0.004336423107099192
0.02,0.0,True,58.5,0.00456439047962426
0.02,0.0,True,59.5,0.004797336157937478
0.02,0.0,True,60.5,0.005035063224183422
0.02,0.0,True,61.5,0.005277366782252235
0.02,0.0,True,62.5,0.005524034586147722
0.02,0.0,True,63.5,0.00577484766768982
0.02,0.0,True,64.5,0.006029580961441212
0.02,0.0,True,65.5,0.006288003924895405
0.02,0.0,True,66.5,0.006549881152107682
0.02,0.0,True,67.5,0.0068149729790911795
0.02,0.0,True,68.5,0.007083036079437513
0.02,0.0,True,69.5,0.007353824048753846
0.02,0.0,True,70.5,0.0076270879766372444
0.02,0.0,True,71.5,0.007902577005031058
0.02,0.0,True,72.5,0.00818003887192713
0.02,0.0,True,73.5,0.008459220439492744
0.02,0.0,True,74.5,0.00873986820581039
0.02,0.0,True,75.5,0.009021728799523572
0.02,0.0,True,76.5,0.009304549456781627
0.02,0.0,True,77.5,0.009588078479971352
0.02,0.0,True,78.5,0.00987206567781361
0.02,0.0,True,79.5,0.010156262786487694
0.02,0.0,True,80.5,0.010440423871527315
0.02,0.0,True,81.5,0.010724305710307034
0.02,0.0,True,82.5,0.011007668155009524
0.02,0.0,True,83.5,0.011290274476030066
0.02,0.0,True,84.5,0.011571891685837226
0.02,0.0,True,85.5,0.011852290843365807
0.02,0.0,True,86.5,0.012131247339072214
0.02,0.0,True,87.5,0.01240854116083171
0.02,0.0,True,88.5,0.01268395714090228
0.02,0.0,True,89.5,0.012957285184222265
0.02,0.0,True,90.5,0.013228320478346253
0.02,0.0,True,91.5,0.013496863685359023
0.02,0.0,True,92.5,0.013762721116138193
0.02,0.0,True,93.5,0.014025704887364467
0.02,0.0,True,94.5,0.014285633061703173
0.02,0.0,True,95.5,0.014542329771602983
0.02,0.0,True,96.5,0.014795625327176999
0.02,0.0,True,97.5,0.015045356308647713
0.02,0.0,True,98.5,0.01529136564385189
0.02,0.0,True,99.5,0.015533502671312574
0.02,0.0,True,100.5,0.015771623189395675
0.02,0.0,True,101.5,0.016005589492075097
0.02,0.0,True,102.5,0.0162352703918365
0.02,0.0,True,103.5,0.016460541230252944
0.02,0.0,True,104.5,0.016681283876767473
0.02,0.0,True,105.5,0.016897386716218227
0.02,0.0,True,106.5,0.017108744625639702
0.02,0.0,True,107.5,0.01731525894087192
0.02,0.0,True,108.5,0.017516837413504342
0.02,0.0,True,109.5,0.017713394158677048
0.02,0.0,True,110.5,0.017904849594254667
0.02,0.0,True,111.5,0.018091130371881727
0.02,0.0,True,112.5,0.018272169300419937
0.02,0.0,True,113.5,0.018447905262258313
0.02,0.0,True,114.5,0.01861828312297824
0.02,0.0,True,115.5,0.018783253634844364
0.02,0.0,True,116.5,0.018942773334581522
0.02,0.0,True,117.5,0.01909680443588662
0.02,0.0,True,118.5,0.01924531471711184
0.02,0.0,True,119.5,0.019388277404544182
0.02,0.0,True,120.5,0.019525671051692402
0.02,0.6,False,0.5,1.925480979160255e-11
0.02,0.6,False,1.5,4.4635404147525365e-09
0.02,0.6,False,2.5,5.4772787719484633e-08
0.02,0.6,False,3.5,2.811570057880758e-07
0.02,0.6,False,4.5,9.429857238299459e-07
0.02,0.6,False,5.5,2.4555968491541635e-06
0.02,0.6,False,6.5,5.4055824584732755e-06
0.02,0.6,False,7.5,1.055586220694594e-05
0.02,0.6,False,8.5,1.8841099613196782e-05
0.02,0.6,False,9.5,3.1353430382394514e-05
0.02,0.6,False,10.5,4.9318244467001856e-05
0.02,0.6,False,11.5,7.406004235181169e-05
0.02,0.6,False,12.5,0.00010695917888523238
0.02,0.6,False,13.5,0.00014940141971632887
0.02,0.6,False,14.5,0.00020272332185524705
0.02,0.6,False,15.5,0.0002681571881079269
0.02,0.6,False,16.5,0.0003467795793600945
0.02,0.6,False,17.5,0.00043946709616589477
0.02,0.6,False,18.5,0.0005468624110009502
0.02,0.6,False,19.5,0.0006693524363413637
0.02,0.6,False,20.5,0.0008070592458744706
0.02,0.6,False,21.5,0.0009598431832832151
0.02,0.6,False,22.5,0.0011273166815358034
0.02,0.6,False,23.5,0.0013088667334934096
0.02,0.6,False,24.5,0.0015036836795450804
0.02,0.6,False,25.5,0.0017107939606475142
0.02,0.6,False,26.5,0.0019290946652412752
0.02,0.6,False,27.5,0.002157388009278181
0.02,0.6,False,28.5,0.0023944142663002398
0.02,0.6,False,29.5,0.0026388820569476883
0.02,0.6,False,30.5,0.002889495276978458
0.02,0.6,False,31.5,0.003144976266524065
0.02,0.6,False,32.5,0.003404085089302238
0.02,0.6,False,33.5,0.003665634996107725
0.02,0.6,False,34.5,0.003928504295357083
0.02,0.6,False,35.5,0.004191644951584687
0.02,0.6,False,36.5,0.004454088289071814
0.02,0.6,False,37.5,0.004714948201072284
0.02,0.6,False,38.5,0.004973422263686982
0.02,0.6,False,39.5,0.005228791134634978
0.02,0.6,False,40.5,0.005480416587049593
0.02,0.6,False,41.5,0.005727738491824116
0.02,0.6,False,42.5,0.005970271022622855
0.02,0.6,False,43.5,0.00620759831811968
0.02,0.6,False,44.5,0.006439369798166439
0.02,0.6,False,45.5,0.006665295295584954
0.02,0.6,False,46.5,0.006885140133776183
0.02,0.6,False,47.5,0.007098720252627641
0.02,0.6,False,48.5,0.007305897461285098
0.02,0.6,False,49.5,0.007506574876073094
0.02,0.6,False,50.5,0.00762500748630847
0.02,0.6,False,51.5,0.00766326041372945
0.02,0.6,False,52.5,0.007697701699618001
0.02,0.6,False,53.5,0.007728343908459368
0.02,0.6,False,54.5,0.007755224711654792
0.02,0.6,False,55.5,0.00777840179895667
0.02,0.6,False,56.5,0.007797948715943434
0.02,0.6,False,57.5,0.0078139514412829
0.02,0.6,False,58.5,0.007826505560858047
0.02,0.6,False,59.5,0.007835713927678005
0.02,0.6,False,60.5,0.007841684720224644
0.02,0.6,False,61.5,0.007844529829793459
0.02,0.6,False,62.5,0.007844363521068373
0.02,0.6,False,63.5,0.007841301320746395
0.02,0.6,False,64.5,0.007835459097292021
0.02,0.6,False,65.5,0.00782695230143055
0.02,0.6,False,66.5,0.007815895342194875
0.02,0.6,False,67.5,0.007802401077529979
0.02,0.6,False,68.5,0.007786580401863457
0.02,0.6,False,69.5,0.007768541915829516
0.02,0.6,False,70.5,0.007748391665629915
0.02,0.6,False,71.5,0.00772623294141559
0.02,0.6,False,72.5,0.00770216612565972
0.02,0.6,False,73.5,0.007676288583823794
0.02,0.6,False,74.5,0.007648694590739086
0.02,0.6,False,75.5,0.007619475287076257
0.02,0.6,False,76.5,0.007588718661080484
0.02,0.6,False,77.5,0.007556509551437332
0.02,0.6,False,78.5,0.007522929667722242
0.02,0.6,False,79.5,0.007488057625388518
0.02,0.6,False,80.5,0.007451968992681198
0.02,0.6,False,81.5,0.0074147363472368815
0.02,0.6,False,82.5,0.007376429340447593
0.02,0.6,False,83.5,0.007337114767944609
0.02,0.6,False,84.5,0.007296856644797038
0.02,0.6,False,85.5,0.007255716284223274
0.02,0.6,False,86.5,0.0072137523787957885
0.02,0.6,False,87.5,0.007171021083269699
0.02,0.6,False,88.5,0.007127576098301966
0.02,0.6,False,89.5,0.00708346875444192
0.02,0.6,False,90.5,0.007038748095873499
0.02,0.6,False,91.5,0.006993460963476388
0.02,0.6,False,92.5,0.00694765207684807
0.02,0.6,False,93.5,0.006901364114990922
0.02,0.6,False,94.5,0.00685463779542711
0.02,0.6,False,95.5,0.006807511951549171
0.02,0.6,False,96.5,0.006760023608055958
0.02,0.6,False,97.5,0.006712208054359493
0.02,0.6,False,98.5,0.006664098915877341
0.02,0.6,False,99.5,0.006615728223151214
0.02,0.6,False,100.5,0.006567126478754771
0.02,0.6,False,101.5,0.0065183227219712805
0.02,0.6,False,102.5,0.00646934459123861
0.02,0.6,False,103.5,0.006420218384370232
0.02,0.6,False,104.5,0.0063709691165746716
0.02,0.6,False,105.5,0.006321620576302141
0.02,0.6,False,106.5,0.006272195378955742
0.02,0.6,False,107.5,0.0062227150185115996
0.02,0.6,False,108.5,0.006173199917094864
0.02,0.6,False,109.5,0.006123669472564375
0.02,0.6,False,110.5,0.0060741421041602475
0.02,0.6,False,111.5,0.006024635296271929
0.02,0.6,False,112.5,0.005975165640384061
0.02,0.6,False,113.5,0.005925748875260358
0.02,0.6,False,114.5,0.005876399925424303
0.02,0.6,False,115.5,0.005827132937996869
0.02,0.6,False,116.5,0.005777961317949847
0.02,0.6,False,117.5,0.005728897761833981
0.02,0.6,False,118.5,0.005679954290039302
0.02,0.6,False,119.5,0.0056311422776445
0.02,0.6,False,120.5,0.005582472483911041
0.02,0.6,True,0.5,1.9254809791602678e-11
0.02,0.6,True,1.5,4.463540414752543e-09
0.02,0.6,True,2.5,5.477278771948459e-08
0.02,0.6,True,3.5,2.8115700578807596e-07
0.02,0.6,True,4.5,9.429857238299452e-07
0.02,0.6,True,5.5,2.455596849154168e-06
0.02,0.6,True,6.5,5.405582458473285e-06
0.02,0.6,True,7.5,1.055586220694601e-05
0.02,0.6,True,8.5,1.8841099613196674e-05
0.02,0.6,True,9.5,3.1353430382394426e-05
0.02,0.6,True,10.5,4.931824446700151e-05
0.02,0.6,True,11.5,7.406004235181138e-05
0.02,0.6,True,12.5,0.00010695917888523187
0.02,0.6,True,13.5,0.00014940141971632733
0.02,0.6,True,14.5,0.0002027233218552466
0.02,0.6,True,15.5,0.00026815718810792636
0.02,0.6,True,16.5,0.0003467795793600928
0.02,0.6,True,17.5,0.0004394670961658963
0.02,0.6,True,18.5,0.0005468624110009512
0.02,0.6,True,19.5,0.0006693524363413636
0.02,0.6,True,20.5,0.0008070592458744679
0.02,0.6,True,21.5,0.0009598431832832142
0.02,0.6,True,22.5,0.0011273166815357998
0.02,0.6,True,23.5,0.0013088667334934033
0.02,0.6,True,24.5,0.0015036836795450797
0.02,0.6,True,25.5,0.001710793960647513
0.02,0.6,True,26.5,0.0019290946652412784
0.02,0.6,True,27.5,0.002157388009278173
0.02,0.6,True,28.5,0.0023944142663002398
0.02,0.6,True,29.5,0.0026388820569476865
0.02,0.6,True,30.5,0.002889495276978467
0.02,0.6,True,31.5,0.0031449762665240687
0.02,0.6,True,32.5,0.0034040850893022286
0.02,0.6,True,33.5,0.003665634996107718
0.02,0.6,True,34.5,0.003928504295357084
0.02,0.6,True,35.5,0.00419164495158471
0.02,0.6,True,36.5,0.00445408828907183
0.02,0.6,True,37.5,0.004714948201072275
0.02,0.6,True,38.5,0.0049734222636869715
0.02,0.6,True,39.5,0.005228791134634959
0.02,0.6,True,40.5,0.005480416587049567
0.02,0.6,True,41.5,0.0057277384918241366
0.02,0.6,True,42.5,0.0059702710226228325
0.02,0.6,True,43.5,0.006207598318119657
0.02,0.6,True,44.5,0.006439369798166427
0.02,0.6,True,45.5,0.00666529529558497
0.02,0.6,True,46.5,0.006885140133776133
0.02,0.6,True,47.5,0.0070987202526276395
0.02,0.6,True,48.5,0.007305897461285109
0.02,0.6,True,49.5,0.007506574876073078
0.02,0.6,True,50.5,0.007625007486308499
0.02,0.6,True,51.5,0.0076632604137294716
0.02,0.6,True,52.5,0.007697701699617996
0.02,0.6,True,53.5,0.007728343908459371
0.02,0.6,True,54.5,0.00775522471165476
0.02,0.6,True,55.5,0.0077784017989566525
0.02,0.6,True,56.5,0.007797948715943403
0.02,0.6,True,57.5,0.007813951441282899
0.02,0.6,True,58.5,0.007826505560858052
0.02,0.6,True,59.5,0.007835713927678015
0.02,0.6,True,60.5,0.007841684720224626
0.02,0.6,True,61.5,0.007844529829793402
0.02,0.6,True,62.5,0.007844363521068334
0.02,0.6,True,63.5,0.007841301320746353
0.02,0.6,True,64.5,0.007835459097292037
0.02,0.6,True,65.5,0.007826952301430599
0.02,0.6,True,66.5,0.0078158953421949
0.02,0.6,True,67.5,0.007802401077529991
0.02,0.6,True,68.5,0.0077865804018634605
0.02,0.6,True,69.5,0.00776854191582951
0.02,0.6,True,70.5,0.007748391665629906
0.02,0.6,True,71.5,0.007726232941415572
0.02,0.6,True,72.5,0.00770216612565976
0.02,0.6,True,73.5,0.007676288583823777
0.02,0.6,True,74.5,0.0076486945907390455
0.02,0.6,True,75.5,0.007619475287076244
0.02,0.6,True,76.5,0.007588718661080484
0.02,0.6,True,77.5,0.007556509551437327
0.02,0.6,True,78.5,0.007522929667722275
0.02,0.6,True,79.5,0.0074880576253884825
0.02,0.6,True,80.5,0.007451968992681173
0.02,0.6,True,81.5,0.007414736347236902
0.02,0.6,True,82.5,0.007376429340447575
0.02,0.6,True,83.5,0.0073371147679446
0.02,0.6,True,84.5,0.007296856644797057
0.02,0.6,True,85.5,0.007255716284223276
0.02,0.6,True,86.5,0.007213752378795782
0.02,0.6,True,87.5,0.007171021083269678
0.02,0.6,True,88.5,0.007127576098301975
0.02,0.6,True,89.5,0.0070834687544419255
0.02,0.6,True,90.5,0.007038748095873476
0.02,0.6,True,91.5,0.006993460963476415
0.02,0.6,True,92.5,0.006947652076848076
0.02,0.6,True,93.5,0.006901364114990909
0.02,0.6,True,94.5,0.006854637795427106
0.02,0.6,True,95.5,0.006807511951549185
0.02,0.6,True,96.5,0.006760023608055908
0.02,0.6,True,97.5,0.0067122080543594795
0.02,0.6,True,98.5,0.006664098915877334
0.02,0.6,True,99.5,0.006615728223151246
0.02,0.6,True,100.5,0.006567126478754726
0.02,0.6,True,101.5,0.0065183227219713005
0.02,0.6,True,102.5,0.006469344591238604
0.02,0.6,True,103.5,0.006420218384370218
0.02,0.6,True,104.5,0.006370969116574668
0.02,0.6,True,105.5,0.006321620576302129
0.02,0.6,True,106.5,0.006272195378955739
0.02,0.6,True,107.5,0.006222715018511601
0.02,0.6,True,108.5,0.006173199917094864
0.02,0.6,True,109.5,0.006123669472564365
0.02,0.6,True,110.5,0.00607414210416026
0.02,0.6,True,111.5,0.006024635296271938
0.02,0.6,True,112.5,0.005975165640384051
0.02,0.6,True,113.5,0.0059257488752603275
0.02,0.6,True,114.5,0.005876399925424298
0.02,0.6,True,115.5,0.0058271329379968725
0.02,0.6,True,116.5,0.00577796131794987
0.02,0.6,True,117.5,0.005728897761833988
0.02,0.6,True,118.5,0.005679954290039306
0.02,0.6,True,119.5,0.005631142277644503
0.02,0.6,True,120.5,0.005582472483911041
0.03,0.0,False,0.5,5.888288997095935e-13
0.03,0.0,False,1.5,1.4095515821542816e-10
0.03,0.0,False,2.5,1.7857074242174954e-09
0.03,0.0,False,3.5,9.460978714809699e-09
0.03,0.0,False,4.5,3.27449246462508e-08
0.03,0.0,False,5.5,8.797929080596998e-08
